danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.648000,0.908000,0,-4.624000,0.046300,0.122000,0.000000,0.341000,0.741000,140.030000,0
0.518000,0.942000,2,-5.270000,0.075500,0.155000,0.000001,0.528000,0.535000,154.628000,0
0.529000,0.845000,0,-5.432000,0.029400,0.000199,0.174000,0.227000,0.571000,109.093000,0
0.473000,0.598000,6,-5.101000,0.026800,0.031500,0.007790,0.125000,0.056500,93.022000,0
0.437000,0.785000,4,-4.139000,0.053000,0.001000,0.000061,0.104000,0.485000,183.837000,0
0.525000,0.583000,0,-6.891000,0.023200,0.163000,0.049000,0.109000,0.546000,92.734000,0
0.455000,0.711000,9,-6.928000,0.038100,0.011200,0.001200,0.111000,0.081900,94.972000,0
0.623000,0.843000,7,-4.857000,0.032900,0.014500,0.000042,0.153000,0.433000,124.011000,0
0.603000,0.727000,9,-6.085000,0.028800,0.034700,0.000011,0.126000,0.356000,113.011000,0
0.516000,0.837000,7,-3.708000,0.035100,0.001080,0.000002,0.041500,0.461000,112.972000,0
0.596000,0.925000,0,-4.882000,0.055000,0.034300,0.000011,0.175000,0.616000,137.919000,0
0.588000,0.650000,0,-4.593000,0.025700,0.001660,0.000001,0.199000,0.183000,117.999000,0
0.252000,0.592000,9,-7.778000,0.031400,0.056800,0.000285,0.140000,0.229000,170.094000,0
0.429000,0.689000,9,-9.440000,0.035700,0.003890,0.000010,0.095000,0.210000,101.875000,0
0.467000,0.531000,3,-7.138000,0.026500,0.344000,0.000057,0.068700,0.353000,187.252000,0
0.610000,0.850000,4,-5.411000,0.030700,0.089000,0.000000,0.256000,0.604000,132.174000,0
0.364000,0.450000,7,-10.117000,0.023400,0.059300,0.000002,0.282000,0.140000,94.188000,0
0.307000,0.635000,7,-8.957000,0.033900,0.015500,0.004860,0.366000,0.305000,166.978000,0
0.545000,0.797000,10,-5.315000,0.025200,0.257000,0.000004,0.088400,0.852000,100.464000,0
0.378000,0.759000,7,-5.672000,0.032500,0.005880,0.000005,0.082600,0.379000,117.553000,0
0.551000,0.643000,4,-13.091000,0.035300,0.003130,0.003850,0.421000,0.514000,128.661000,0
0.501000,0.864000,4,-3.231000,0.050200,0.062800,0.000000,0.169000,0.247000,130.063000,0
0.477000,0.744000,10,-10.394000,0.032700,0.070400,0.000009,0.125000,0.667000,130.560000,0
0.578000,0.358000,7,-14.819000,0.031700,0.009860,0.562000,0.123000,0.089100,119.974000,0
0.327000,0.979000,10,-4.527000,0.078700,0.000648,0.000027,0.317000,0.873000,169.012000,0
0.654000,0.243000,0,-15.379000,0.025300,0.343000,0.000148,0.142000,0.675000,97.064000,0
0.633000,0.633000,9,-9.331000,0.030000,0.007800,0.001680,0.169000,0.732000,113.889000,0
0.554000,0.582000,4,-12.307000,0.031400,0.109000,0.011800,0.080500,0.637000,105.497000,0
0.321000,0.204000,0,-16.193000,0.031900,0.131000,0.000069,0.077600,0.439000,121.805000,0
0.568000,0.721000,4,-4.725000,0.033900,0.002990,0.000337,0.127000,0.344000,120.095000,0
0.439000,0.434000,7,-14.918000,0.026500,0.078300,0.000049,0.140000,0.204000,94.845000,0
0.496000,0.749000,0,-7.042000,0.027800,0.248000,0.000000,0.218000,0.663000,96.150000,0
0.263000,0.279000,4,-12.312000,0.029900,0.385000,0.000094,0.184000,0.089200,77.122000,0
0.425000,0.752000,7,-9.339000,0.047400,0.163000,0.000626,0.561000,0.354000,136.482000,0
0.419000,0.397000,3,-10.534000,0.026400,0.004110,0.000219,0.196000,0.073700,97.304000,0
0.193000,0.086700,0,-22.190000,0.054500,0.888000,0.000062,0.112000,0.038200,196.446000,0
0.329000,0.565000,0,-13.103000,0.033500,0.061400,0.000020,0.126000,0.166000,108.875000,0
0.166000,0.427000,7,-11.818000,0.033500,0.036400,0.124000,0.082500,0.062300,174.859000,0
0.413000,0.826000,0,-5.598000,0.037000,0.000472,0.000044,0.325000,0.413000,147.828000,0
0.388000,0.924000,4,-2.935000,0.062500,0.000445,0.000018,0.047600,0.415000,108.175000,0
0.372000,0.429000,7,-12.743000,0.034100,0.036300,0.000465,0.090900,0.333000,116.640000,0
0.359000,0.550000,7,-7.780000,0.032500,0.025300,0.000000,0.157000,0.074000,97.963000,0
0.428000,0.436000,4,-11.754000,0.031300,0.264000,0.000040,0.110000,0.159000,117.649000,0
0.417000,0.535000,7,-8.619000,0.026400,0.000384,0.000154,0.125000,0.077400,92.069000,0
0.267000,0.953000,1,-4.899000,0.096000,0.002110,0.000000,0.283000,0.568000,84.989000,0
0.602000,0.877000,4,-6.606000,0.051500,0.000343,0.635000,0.055100,0.617000,123.679000,0
0.590000,0.743000,0,-7.078000,0.034700,0.067000,0.000930,0.084700,0.413000,129.790000,0
0.564000,0.888000,5,-6.763000,0.032500,0.010900,0.000067,0.177000,0.526000,91.989000,0
0.467000,0.841000,2,-6.934000,0.030800,0.000870,0.000010,0.107000,0.565000,78.061000,0
0.583000,0.921000,11,-5.215000,0.046800,0.001530,0.017800,0.188000,0.613000,119.526000,0
0.579000,0.928000,0,-6.029000,0.036600,0.024300,0.000127,0.192000,0.786000,118.840000,0
0.521000,0.916000,11,-6.822000,0.046700,0.000249,0.001160,0.948000,0.398000,81.998000,0
0.379000,0.789000,2,-7.368000,0.038200,0.000308,0.000070,0.321000,0.530000,173.143000,0
0.389000,0.916000,2,-6.481000,0.051300,0.040800,0.000000,0.280000,0.582000,205.733000,0
0.650000,0.921000,9,-6.014000,0.035900,0.000798,0.029800,0.134000,0.648000,119.800000,0
0.497000,0.726000,4,-8.335000,0.027200,0.048900,0.000009,0.049000,0.735000,136.792000,0
0.706000,0.785000,11,-7.666000,0.041000,0.008020,0.031900,0.195000,0.636000,105.893000,0
0.659000,0.846000,7,-5.508000,0.027400,0.031800,0.014400,0.203000,0.659000,107.010000,0
0.329000,0.676000,9,-9.036000,0.032400,0.036600,0.000000,0.180000,0.529000,78.217000,0
0.608000,0.787000,9,-6.703000,0.027700,0.000337,0.007820,0.111000,0.474000,113.796000,0
0.618000,0.764000,0,-6.027000,0.056200,0.186000,0.000000,0.120000,0.876000,81.366000,0
0.698000,0.912000,11,-8.993000,0.067500,0.014500,0.022200,0.279000,0.797000,124.916000,0
0.408000,0.480000,9,-11.017000,0.026600,0.155000,0.000018,0.087700,0.190000,156.344000,0
0.612000,0.600000,9,-10.945000,0.032700,0.150000,0.000003,0.222000,0.471000,111.203000,0
0.636000,0.264000,6,-14.567000,0.026300,0.593000,0.000042,0.275000,0.264000,99.304000,0
0.340000,0.412000,9,-13.727000,0.026800,0.059600,0.000000,0.117000,0.402000,69.857000,0
0.906000,0.619000,6,-9.496000,0.034400,0.129000,0.000397,0.375000,0.944000,114.907000,0
0.852000,0.773000,10,-6.474000,0.055700,0.216000,0.002010,0.094800,0.860000,116.438000,0
0.579000,0.910000,2,-9.812000,0.038300,0.565000,0.936000,0.332000,0.875000,115.459000,0
0.798000,0.577000,0,-10.347000,0.077700,0.023400,0.001120,0.072800,0.835000,128.820000,0
0.422000,0.411000,7,-9.004000,0.025700,0.111000,0.001130,0.324000,0.393000,82.737000,0
0.760000,0.781000,9,-7.879000,0.044400,0.012100,0.000413,0.224000,0.882000,104.775000,0
0.727000,0.559000,8,-10.194000,0.039200,0.620000,0.011400,0.062900,0.393000,105.060000,0
0.559000,0.365000,5,-13.654000,0.033200,0.686000,0.000000,0.077100,0.534000,74.802000,0
0.514000,0.380000,3,-10.618000,0.031100,0.549000,0.000000,0.083600,0.175000,124.053000,0
0.674000,0.609000,7,-12.012000,0.076700,0.004340,0.481000,0.649000,0.443000,114.753000,0
0.796000,0.629000,1,-12.217000,0.077000,0.052500,0.928000,0.093400,0.550000,117.499000,0
0.687000,0.684000,9,-5.181000,0.032000,0.075800,0.000808,0.044100,0.960000,119.193000,0
0.806000,0.739000,1,-6.764000,0.032900,0.046300,0.030700,0.048700,0.959000,116.712000,0
0.571000,0.643000,4,-11.748000,0.026600,0.002710,0.000045,0.245000,0.667000,126.504000,0
0.563000,0.846000,9,-12.609000,0.030300,0.179000,0.000000,0.050800,0.974000,117.444000,0
0.592000,0.455000,0,-13.346000,0.024700,0.046100,0.000001,0.196000,0.636000,105.222000,0
0.613000,0.912000,2,-4.639000,0.032800,0.037800,0.000036,0.520000,0.732000,131.962000,0
0.315000,0.428000,5,-11.558000,0.036000,0.009870,0.000027,0.144000,0.449000,177.105000,0
0.506000,0.663000,4,-10.217000,0.030600,0.407000,0.000021,0.155000,0.324000,143.477000,0
0.845000,0.686000,11,-9.984000,0.034900,0.099100,0.001660,0.078800,0.977000,122.208000,0
0.563000,0.419000,0,-13.735000,0.026100,0.168000,0.067100,0.098600,0.220000,72.233000,0
0.732000,0.893000,2,-8.355000,0.048800,0.081600,0.000021,0.078300,0.654000,125.487000,0
0.814000,0.474000,0,-12.017000,0.030900,0.270000,0.000008,0.599000,0.956000,101.241000,0
0.615000,0.267000,1,-22.618000,0.038200,0.658000,0.085900,0.067900,0.842000,88.409000,0
0.282000,0.523000,2,-10.770000,0.034600,0.257000,0.000003,0.266000,0.293000,160.551000,0
0.582000,0.748000,4,-5.930000,0.052100,0.432000,0.000000,0.070700,0.433000,115.130000,0
0.712000,0.366000,1,-11.921000,0.030200,0.778000,0.000002,0.153000,0.537000,112.500000,0
0.661000,0.908000,5,-4.897000,0.039000,0.052000,0.000000,0.070800,0.656000,144.091000,0
0.673000,0.286000,8,-14.643000,0.031300,0.294000,0.000000,0.086000,0.199000,120.117000,0
0.612000,0.471000,7,-11.091000,0.025900,0.207000,0.000101,0.220000,0.486000,92.077000,0
0.286000,0.473000,1,-15.646000,0.038800,0.115000,0.000042,0.071000,0.449000,99.233000,0
0.832000,0.544000,6,-12.697000,0.044200,0.201000,0.000139,0.632000,0.928000,119.490000,0
0.699000,0.696000,11,-13.045000,0.045800,0.009800,0.000345,0.042700,0.673000,135.027000,0
0.651000,0.665000,9,-7.430000,0.026900,0.221000,0.000008,0.040300,0.647000,97.996000,0
0.489000,0.676000,0,-8.769000,0.036700,0.287000,0.000000,0.389000,0.623000,89.735000,0
0.502000,0.305000,9,-16.011000,0.033900,0.484000,0.000004,0.117000,0.248000,131.242000,0
0.390000,0.313000,2,-9.928000,0.031200,0.766000,0.000000,0.138000,0.157000,80.521000,0
0.518000,0.585000,5,-8.485000,0.027900,0.077800,0.000002,0.310000,0.312000,144.998000,0
0.588000,0.879000,0,-5.972000,0.035600,0.094200,0.000104,0.200000,0.552000,103.208000,0
0.612000,0.593000,10,-12.187000,0.028600,0.467000,0.000000,0.312000,0.693000,96.270000,0
0.702000,0.779000,5,-12.267000,0.041200,0.056100,0.090500,0.303000,0.949000,98.700000,0
0.630000,0.611000,10,-10.298000,0.034800,0.229000,0.000004,0.105000,0.275000,103.043000,0
0.625000,0.572000,8,-9.095000,0.025100,0.049000,0.001510,0.093900,0.360000,101.355000,0
0.774000,0.787000,7,-6.109000,0.055500,0.227000,0.002340,0.124000,0.956000,103.690000,0
0.578000,0.477000,1,-8.119000,0.022800,0.448000,0.000310,0.124000,0.511000,95.892000,0
0.620000,0.778000,4,-11.061000,0.121000,0.409000,0.002580,0.090300,0.912000,176.667000,0
0.538000,0.379000,11,-14.122000,0.031500,0.518000,0.000007,0.108000,0.333000,79.034000,0
0.707000,0.568000,6,-13.520000,0.029100,0.031900,0.029800,0.055000,0.877000,105.326000,0
0.698000,0.774000,0,-8.642000,0.048000,0.120000,0.000002,0.394000,0.731000,133.197000,0
0.789000,0.655000,2,-14.825000,0.047400,0.167000,0.040900,0.031100,0.865000,122.236000,0
0.632000,0.718000,5,-9.697000,0.038900,0.021200,0.000278,0.321000,0.743000,98.279000,0
0.696000,0.634000,5,-11.172000,0.049800,0.121000,0.654000,0.297000,0.967000,120.689000,0
0.674000,0.310000,5,-17.352000,0.032900,0.293000,0.000016,0.108000,0.560000,155.656000,0
0.449000,0.424000,7,-14.060000,0.032300,0.320000,0.000002,0.107000,0.259000,125.493000,0
0.852000,0.523000,5,-6.716000,0.032000,0.083300,0.000000,0.106000,0.650000,130.154000,0
0.777000,0.834000,1,-10.851000,0.057400,0.020900,0.097600,0.044600,0.967000,120.332000,0
0.636000,0.757000,0,-8.686000,0.032600,0.078700,0.122000,0.146000,0.910000,120.256000,0
0.659000,0.878000,0,-5.987000,0.029800,0.339000,0.000543,0.073100,0.843000,131.037000,0
0.718000,0.913000,10,-6.777000,0.046600,0.191000,0.048200,0.347000,0.960000,91.648000,0
0.839000,0.890000,1,-11.697000,0.062800,0.452000,0.022400,0.086600,0.575000,103.652000,0
0.460000,0.498000,1,-8.835000,0.027700,0.127000,0.029500,0.186000,0.403000,144.149000,0
0.555000,0.757000,1,-7.868000,0.060100,0.103000,0.000001,0.063100,0.582000,129.607000,0
0.660000,0.836000,6,-12.324000,0.046800,0.043800,0.099100,0.428000,0.898000,104.588000,0
0.754000,0.854000,0,-7.114000,0.036300,0.001480,0.006920,0.067500,0.761000,113.908000,0
0.878000,0.840000,6,-13.105000,0.064000,0.042100,0.003500,0.053000,0.882000,116.222000,0
0.563000,0.476000,4,-13.342000,0.032900,0.265000,0.000000,0.494000,0.432000,121.670000,0
0.627000,0.455000,0,-16.185000,0.080600,0.047500,0.054300,0.043200,0.858000,181.498000,0
0.620000,0.688000,7,-12.892000,0.043500,0.001810,0.004820,0.046400,0.793000,112.122000,0
0.496000,0.911000,4,-7.733000,0.047100,0.036200,0.000017,0.052600,0.778000,179.025000,0
0.716000,0.552000,2,-14.746000,0.035300,0.011300,0.000014,0.343000,0.483000,110.791000,0
0.759000,0.578000,6,-12.560000,0.046800,0.007960,0.000082,0.060500,0.944000,105.598000,0
0.531000,0.696000,7,-12.497000,0.038600,0.312000,0.022800,0.293000,0.628000,141.373000,0
0.617000,0.773000,7,-10.030000,0.032300,0.033300,0.000001,0.099400,0.794000,121.675000,0
0.340000,0.336000,8,-7.288000,0.028900,0.765000,0.000114,0.126000,0.093200,142.631000,0
0.790000,0.443000,2,-10.078000,0.026000,0.169000,0.000002,0.272000,0.646000,98.043000,0
0.418000,0.452000,1,-13.099000,0.035600,0.638000,0.000260,0.095900,0.168000,175.088000,0
0.709000,0.824000,1,-8.824000,0.045300,0.207000,0.000307,0.088800,0.867000,118.814000,0
0.643000,0.801000,6,-4.921000,0.022800,0.029800,0.000000,0.071900,0.534000,95.988000,0
0.729000,0.798000,7,-12.868000,0.055200,0.533000,0.000320,0.725000,0.565000,102.108000,0
0.213000,0.634000,4,-12.967000,0.059600,0.369000,0.001990,0.359000,0.354000,174.443000,0
0.582000,0.689000,7,-12.203000,0.027700,0.607000,0.057100,0.145000,0.531000,111.166000,0
0.506000,0.764000,0,-12.239000,0.046000,0.144000,0.000250,0.247000,0.868000,156.336000,0
0.439000,0.422000,8,-17.227000,0.040900,0.014800,0.000048,0.069700,0.551000,81.833000,0
0.532000,0.353000,2,-14.672000,0.030900,0.000226,0.198000,0.123000,0.111000,109.888000,0
0.905000,0.604000,4,-7.433000,0.041300,0.149000,0.000092,0.052300,0.899000,109.196000,0
0.578000,0.286000,6,-7.371000,0.042100,0.864000,0.000027,0.168000,0.160000,80.975000,0
0.561000,0.630000,1,-12.924000,0.039500,0.020500,0.001330,0.069500,0.682000,100.646000,0
0.697000,0.665000,6,-12.907000,0.041200,0.047600,0.006650,0.079600,0.485000,108.535000,0
0.656000,0.347000,9,-13.398000,0.028000,0.488000,0.002210,0.064500,0.368000,118.288000,0
0.784000,0.786000,11,-12.487000,0.050100,0.280000,0.236000,0.158000,0.638000,120.404000,0
0.630000,0.909000,1,-7.142000,0.038800,0.043100,0.000082,0.230000,0.811000,115.189000,0
0.669000,0.435000,8,-9.646000,0.024400,0.534000,0.000010,0.087900,0.302000,103.548000,0
0.303000,0.865000,6,-9.196000,0.056300,0.005620,0.000000,0.964000,0.754000,181.243000,0
0.412000,0.839000,2,-9.793000,0.052600,0.030700,0.000000,0.945000,0.407000,128.069000,0
0.340000,0.943000,9,-8.970000,0.085100,0.028500,0.000032,0.952000,0.291000,185.577000,0
0.321000,0.919000,5,-9.307000,0.090200,0.048400,0.000001,0.970000,0.438000,184.073000,0
0.411000,0.928000,2,-9.910000,0.050200,0.009700,0.000506,0.951000,0.357000,135.163000,0
0.495000,0.946000,9,-8.804000,0.061300,0.022000,0.000000,0.835000,0.417000,111.666000,0
0.404000,0.515000,5,-11.915000,0.039000,0.097800,0.000000,0.489000,0.497000,121.176000,0
0.570000,0.639000,0,-10.002000,0.038600,0.082700,0.000000,0.940000,0.390000,126.559000,0
0.317000,0.716000,5,-10.762000,0.043600,0.086700,0.000001,0.954000,0.572000,85.057000,0
0.557000,0.966000,6,-8.704000,0.063900,0.012100,0.000004,0.435000,0.613000,132.038000,0
0.250000,0.947000,10,-7.933000,0.095900,0.013900,0.000034,0.975000,0.439000,183.891000,0
0.361000,0.710000,9,-10.483000,0.037000,0.013600,0.000000,0.948000,0.464000,99.550000,0
0.551000,0.866000,11,-10.121000,0.101000,0.067700,0.000002,0.550000,0.420000,91.629000,0
0.386000,0.913000,11,-10.172000,0.078600,0.001730,0.003920,0.947000,0.335000,100.441000,0
0.572000,0.770000,10,-9.878000,0.035500,0.078400,0.000000,0.338000,0.637000,98.914000,0
0.528000,0.893000,8,-9.547000,0.034300,0.003410,0.000005,0.911000,0.687000,90.176000,0
0.307000,0.923000,10,-9.439000,0.085000,0.002550,0.001260,0.733000,0.424000,169.719000,0
0.187000,0.421000,0,-14.728000,0.039200,0.280000,0.685000,0.576000,0.073000,63.248000,0
0.240000,0.650000,2,-10.484000,0.040400,0.025400,0.000000,0.815000,0.503000,82.536000,0
0.473000,0.896000,10,-9.685000,0.044900,0.012500,0.000000,0.793000,0.783000,95.689000,0
0.425000,0.717000,0,-9.784000,0.029500,0.003480,0.000250,0.782000,0.512000,144.806000,0
0.545000,0.877000,0,-9.423000,0.036300,0.065600,0.000012,0.516000,0.961000,139.999000,0
0.317000,0.902000,2,-9.366000,0.070700,0.011000,0.001370,0.331000,0.406000,156.337000,0
0.436000,0.907000,11,-9.670000,0.039500,0.027900,0.001550,0.488000,0.520000,155.049000,0
0.478000,0.832000,2,-9.662000,0.040500,0.035800,0.000000,0.442000,0.709000,116.894000,0
0.515000,0.861000,4,-9.112000,0.037600,0.007410,0.000007,0.898000,0.740000,118.977000,0
0.449000,0.979000,11,-9.207000,0.059000,0.012200,0.000000,0.415000,0.558000,185.327000,0
0.431000,0.956000,0,-12.742000,0.033900,0.002150,0.668000,0.122000,0.227000,96.801000,0
0.300000,0.952000,5,-10.093000,0.101000,0.025600,0.000253,0.967000,0.508000,95.009000,0
0.545000,0.682000,6,-5.931000,0.028900,0.213000,0.000000,0.147000,0.713000,102.702000,0
0.441000,0.413000,4,-10.065000,0.034800,0.775000,0.000000,0.871000,0.412000,63.751000,0
0.346000,0.379000,7,-15.662000,0.030400,0.091400,0.056600,0.048600,0.478000,154.010000,0
0.840000,0.625000,7,-9.301000,0.062700,0.034700,0.000018,0.109000,0.669000,139.344000,0
0.198000,0.618000,10,-8.483000,0.030900,0.010700,0.023200,0.099900,0.436000,153.479000,0
0.617000,0.187000,4,-18.646000,0.044400,0.352000,0.394000,0.119000,0.326000,133.216000,0
0.432000,0.595000,11,-8.990000,0.031700,0.102000,0.000086,0.248000,0.416000,77.033000,0
0.295000,0.536000,2,-9.985000,0.040400,0.083800,0.000336,0.076100,0.204000,82.658000,0
0.382000,0.605000,4,-9.351000,0.029200,0.196000,0.000000,0.099400,0.147000,141.065000,0
0.477000,0.227000,2,-12.143000,0.044700,0.104000,0.062100,0.081600,0.151000,128.711000,0
0.477000,0.479000,7,-11.887000,0.048300,0.064900,0.029000,0.090600,0.662000,122.531000,0
0.267000,0.722000,2,-7.344000,0.102000,0.005960,0.893000,0.350000,0.347000,184.093000,0
0.360000,0.298000,7,-12.117000,0.033500,0.419000,0.871000,0.327000,0.092300,104.737000,0
0.630000,0.442000,2,-14.864000,0.054300,0.133000,0.015400,0.092000,0.349000,95.367000,0
0.700000,0.299000,2,-15.579000,0.065100,0.339000,0.001200,0.195000,0.614000,84.796000,0
0.384000,0.817000,1,-9.079000,0.066200,0.267000,0.001910,0.075600,0.686000,128.429000,0
0.373000,0.661000,5,-11.313000,0.047400,0.001580,0.717000,0.321000,0.430000,130.449000,0
0.585000,0.567000,2,-8.350000,0.026300,0.247000,0.002300,0.102000,0.564000,106.127000,0
0.680000,0.530000,11,-13.105000,0.088900,0.417000,0.011000,0.055900,0.352000,124.551000,0
0.519000,0.604000,4,-11.011000,0.058100,0.218000,0.000057,0.222000,0.768000,153.644000,0
0.490000,0.585000,2,-10.623000,0.040800,0.131000,0.004230,0.084500,0.352000,125.315000,0
0.435000,0.564000,7,-14.884000,0.050400,0.056600,0.000789,0.272000,0.546000,141.695000,0
0.490000,0.700000,0,-7.329000,0.031700,0.024400,0.043500,0.080300,0.527000,147.954000,0
0.267000,0.387000,4,-10.316000,0.037200,0.043900,0.006970,0.742000,0.078200,135.260000,0
0.238000,0.335000,4,-12.409000,0.033900,0.081700,0.009550,0.092800,0.094800,129.989000,0
0.403000,0.603000,8,-10.523000,0.039200,0.239000,0.038900,0.127000,0.657000,150.017000,0
0.168000,0.749000,11,-5.675000,0.050400,0.074800,0.005070,0.103000,0.131000,167.986000,0
0.456000,0.776000,9,-6.999000,0.034800,0.042300,0.009750,0.148000,0.223000,174.261000,0
0.393000,0.462000,7,-11.011000,0.030600,0.089300,0.002810,0.153000,0.260000,150.040000,0
0.382000,0.353000,11,-16.064000,0.040400,0.325000,0.067500,0.719000,0.287000,84.429000,0
0.437000,0.554000,11,-7.622000,0.030500,0.155000,0.001010,0.061200,0.145000,144.974000,0
0.561000,0.347000,7,-11.262000,0.028400,0.103000,0.664000,0.074300,0.035800,64.000000,0
0.590000,0.590000,9,-7.047000,0.027000,0.152000,0.832000,0.142000,0.089500,114.995000,0
0.487000,0.610000,4,-13.960000,0.044200,0.021300,0.102000,0.251000,0.517000,133.009000,0
0.340000,0.759000,7,-5.992000,0.039000,0.157000,0.821000,0.562000,0.181000,80.023000,0
0.397000,0.412000,3,-9.588000,0.028900,0.218000,0.000000,0.103000,0.205000,161.985000,0
0.208000,0.652000,4,-7.449000,0.033100,0.000385,0.078000,0.199000,0.126000,95.639000,0
0.493000,0.747000,0,-10.951000,0.031000,0.010100,0.472000,0.236000,0.215000,131.993000,0
0.276000,0.647000,10,-7.640000,0.028200,0.025000,0.036200,0.099900,0.064800,96.091000,0
0.541000,0.856000,2,-7.755000,0.028000,0.000021,0.023400,0.358000,0.295000,98.015000,0
0.316000,0.216000,2,-12.724000,0.039700,0.078800,0.370000,0.077000,0.058200,143.029000,0
0.670000,0.617000,2,-8.790000,0.027300,0.036600,0.256000,0.082400,0.738000,118.073000,0
0.562000,0.288000,9,-13.250000,0.033600,0.732000,0.000108,0.441000,0.114000,130.081000,0
0.290000,0.498000,4,-12.597000,0.031300,0.001280,0.641000,0.100000,0.474000,89.504000,0
0.409000,0.739000,11,-5.515000,0.028700,0.000459,0.000992,0.177000,0.111000,81.923000,0
0.398000,0.722000,9,-7.767000,0.044500,0.017700,0.017400,0.227000,0.403000,77.497000,0
0.392000,0.872000,9,-5.726000,0.054800,0.000292,0.039100,0.177000,0.438000,136.096000,0
0.403000,0.453000,2,-8.056000,0.028800,0.248000,0.000000,0.166000,0.280000,74.939000,0
0.337000,0.579000,5,-8.650000,0.037800,0.093700,0.000399,0.288000,0.093400,133.171000,0
0.538000,0.345000,0,-14.269000,0.030600,0.204000,0.024700,0.034900,0.177000,139.831000,0
0.427000,0.721000,9,-9.547000,0.027000,0.000731,0.214000,0.125000,0.567000,82.502000,0
0.265000,0.721000,9,-5.967000,0.037100,0.012500,0.002850,0.630000,0.163000,149.662000,0
0.528000,0.879000,9,-5.343000,0.054500,0.001800,0.000111,0.209000,0.553000,90.062000,0
0.439000,0.683000,8,-7.964000,0.037100,0.014700,0.001810,0.083100,0.155000,120.059000,0
0.473000,0.526000,2,-9.684000,0.031700,0.002270,0.659000,0.137000,0.075700,136.889000,0
0.432000,0.849000,9,-7.486000,0.035100,0.004830,0.081100,0.139000,0.324000,146.038000,0
0.511000,0.563000,4,-7.224000,0.026300,0.327000,0.877000,0.120000,0.192000,128.036000,0
0.256000,0.583000,7,-12.102000,0.035600,0.124000,0.835000,0.150000,0.112000,107.313000,0
0.431000,0.466000,2,-10.035000,0.034300,0.076700,0.035600,0.340000,0.243000,148.177000,0
0.404000,0.293000,9,-15.131000,0.031900,0.015100,0.844000,0.151000,0.054500,99.940000,0
0.289000,0.141000,8,-16.302000,0.032200,0.497000,0.000362,0.094500,0.109000,145.003000,0
0.192000,0.585000,11,-7.360000,0.037000,0.150000,0.000000,0.127000,0.074600,152.120000,0
0.329000,0.871000,5,-4.076000,0.075700,0.081800,0.211000,0.442000,0.516000,150.210000,0
0.660000,0.574000,7,-14.813000,0.033400,0.001250,0.631000,0.106000,0.868000,101.549000,0
0.365000,0.151000,7,-15.645000,0.035500,0.896000,0.000157,0.090700,0.094800,123.586000,0
0.326000,0.713000,6,-9.243000,0.063100,0.012500,0.440000,0.085500,0.129000,174.984000,0
0.498000,0.845000,2,-5.123000,0.037300,0.001380,0.002550,0.090000,0.137000,95.175000,0
0.457000,0.410000,2,-9.362000,0.028300,0.670000,0.227000,0.121000,0.050800,85.013000,0
0.270000,0.588000,10,-7.938000,0.030800,0.058800,0.033100,0.133000,0.124000,130.476000,0
0.310000,0.530000,1,-11.675000,0.027200,0.026200,0.569000,0.053900,0.238000,101.027000,0
0.422000,0.887000,11,-6.095000,0.065200,0.036600,0.154000,0.135000,0.409000,133.640000,0
0.230000,0.684000,9,-9.467000,0.036800,0.462000,0.818000,0.312000,0.098400,155.140000,0
0.353000,0.330000,2,-15.964000,0.040700,0.586000,0.959000,0.150000,0.290000,130.989000,0
0.506000,0.776000,2,-12.976000,0.046600,0.637000,0.962000,0.144000,0.906000,159.320000,0
0.294000,0.472000,2,-12.436000,0.036900,0.474000,0.802000,0.108000,0.280000,135.414000,0
0.341000,0.423000,2,-10.886000,0.029700,0.408000,0.882000,0.117000,0.537000,113.377000,0
0.445000,0.428000,3,-12.648000,0.028300,0.755000,0.957000,0.071400,0.644000,143.615000,0
0.405000,0.736000,8,-8.695000,0.039600,0.026200,0.010800,0.177000,0.500000,131.133000,0
0.268000,0.459000,10,-6.940000,0.034600,0.378000,0.000000,0.118000,0.175000,64.177000,0
0.456000,0.395000,2,-10.129000,0.029300,0.359000,0.000173,0.098400,0.243000,132.611000,0
0.566000,0.521000,7,-11.824000,0.032100,0.514000,0.000288,0.116000,0.468000,129.167000,0
0.442000,0.491000,7,-6.598000,0.024600,0.006930,0.004910,0.114000,0.125000,79.954000,0
0.289000,0.238000,0,-12.244000,0.032600,0.042100,0.000027,0.109000,0.187000,81.264000,0
0.282000,0.605000,6,-4.916000,0.029400,0.004700,0.001440,0.103000,0.078300,103.929000,0
0.330000,0.469000,10,-9.286000,0.033500,0.310000,0.000002,0.040200,0.433000,201.327000,0
0.288000,0.866000,0,-4.618000,0.048800,0.107000,0.000000,0.808000,0.512000,180.635000,0
0.533000,0.637000,6,-5.571000,0.032300,0.160000,0.000011,0.369000,0.292000,140.167000,0
0.191000,0.615000,9,-6.274000,0.036900,0.164000,0.000172,0.062700,0.301000,165.464000,0
0.412000,0.376000,4,-11.789000,0.029000,0.609000,0.002230,0.110000,0.153000,69.064000,0
0.687000,0.375000,4,-9.601000,0.053600,0.286000,0.000000,0.133000,0.450000,83.642000,0
0.457000,0.794000,1,-6.624000,0.029800,0.000384,0.000073,0.131000,0.354000,90.439000,0
0.671000,0.849000,9,-5.963000,0.028300,0.087900,0.000000,0.097100,0.801000,125.429000,0
